FeatureIndex	FileName	MSLevel	IsDecoy	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	FeatureQuantity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	Qscore2D	PerChargeIntensity	PerIsotopeIntensity
594	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3554.943454	3557.113775	5	70.6085	71.0333	25.4869	70.7372	39345.7	19192.7	261950	2	4	3	0.875076	0.999677180149524	11804.6;16819.6;10721.5	0;5281.31;10327.3;10560.7;8746.32;3016.07;0;1022.1;0;391.98
595	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7182.522379	7187.004532	2	70.7372	70.7763	2.34778	70.7372	26583.3	18794.2	31205.9	5	6	2	0.880259	0.983650887396287	11147.4;15436	0;679.964;0;4112.18;3564.81;4430.35;4825.7;4416.99;3068.85;1484.47
596	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3903.115325	3905.478499	3	70.3902	71.0333	38.5859	71.0333	28592.1	18328.3	334273	3	5	3	0.89749	0.930788896159293	567.826;25933.7;2090.63	0;3349.49;7038.1;5873.31;6421.93;2754.1;1383.99;0;431.247;1339.95
597	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4520.417956	4523.241653	5	70.4797	70.7763	17.7957	70.6729	44910.4	18218.7	166870	3	3	1	0.908547	0.971547479748584	44910.4	599.203;1823.91;10211;10134;9390.79;6979;2647.86;932.422;2791.41
598	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4097.211730	4099.797233	2	70.7372	71.0333	17.7657	70.7372	24571.3	17417.2	218263	4	4	1	0.894572	0.884900700837371	24571.3	0;3624.33;4164.22;5322.7;6595.48;3453.85;690.417;0;720.291
599	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7870.860639	7875.763693	3	70.7372	71.4834	44.7726	70.7763	34524.8	17286.3	542554	5	7	3	0.941303	0.994994657312649	6754.12;17547.2;10223.4	800.297;0;1663.66;3047.91;5659.79;6117.97;6326.28;4962.42;2043.4;3267.79;1124.01;311.571
600	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	6776.364423	6780.618774	3	70.7372	71.0333	17.7657	70.7372	44518.4	17234.9	246326	5	6	3	0.907459	0.981753173282649	33397.7;11120.7	0;1305.31;1681.69;7885.3;7052.04;7433.88;4666;5537.83;6095.34;936.168;578.114;0;0;1346.74
601	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8056.966131	8061.969408	2	70.7763	71.4834	42.4248	70.7763	21556	16255.8	457255	5	7	3	0.902756	0.907855928101923	5300.22;6404.32;9851.5	0;0;0;1884.45;2455.71;5049.92;3606.55;3154.74;2306.72;1695.54;537.587;643.247;0;221.568
602	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7167.526991	7172.009144	2	70.7372	70.7763	2.34778	70.7763	31391.8	15902	36850.5	5	6	2	0.943447	0.95124342578478	5425.35;25966.4	0;1663;3407.09;2545.01;4609.93;4514.18;4666.16;3646.1;2684.11;1386.56;1678.23;591.398
603	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8828.258408	8833.721501	2	70.4797	70.6729	11.5913	70.6729	21266.3	15893.2	123252	6	7	2	0.955743	0.84307687157032	13502.7;7763.63	301.85;473.469;0;1919.8;3492.71;3358.55;4182.26;3845.58;1864.92;1144.29;317.46;667.307
604	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	6890.416033	6894.745211	2	70.7372	70.7763	2.34778	70.7372	27635.1	14821.8	32440.7	5	5	1	0.895217	0.993983359772206	27635.1	0;0;2136.76;2449.07;4484.28;4971.48;4055.07;4223.78;2466.05;2197.65;650.989
605	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8072.966264	8077.983266	3	70.4547	71.0333	34.7118	70.6729	29103.8	13652.8	374692	6	7	2	0.871026	0.569859381234707	13652.8;15451	0;0;0;2797.94;3323.31;4363.75;6815.17;4928.8;1425.45;1381.14;1253.46;0;820.94;1993.87
606	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	10785.570382	10792.291547	2	70.7121	71.4834	46.277	70.7121	20556.2	13338.7	475641	6	7	2	0.925622	0.91375615504147	7217.52;13338.7	0;0;0;0;1490.22;1976.89;3505.18;2667.09;3184.45;2937.52;2064.96;819.432;981.856;0;0;0;928.659
607	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4002.186897	4004.718368	2	70.7372	71.0333	17.7657	71.0333	18955.2	13045.5	168376	4	4	1	0.932064	0.927028740588001	18955.2	0;2377.63;4545.52;3946.98;3137.56;2245.07;1546.01;1156.46
608	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7611.746086	7616.494088	2	70.3902	70.4547	3.8741	70.4547	17181.7	12720.1	33281.8	6	7	2	0.894516	0.878994843884378	5045.92;12135.8	0;0;444.527;1558.95;2236.41;4176.82;3601.18;2009.86;1937.08;673.77;0;543.101
609	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7393.667558	7398.274384	2	70.7372	70.7763	2.34778	70.7763	24339.8	12222.6	28572.3	5	6	2	0.962734	0.980196280574746	2310.77;22029	637.567;0;1312.94;3755.77;4459.42;4887.43;4188.44;2667.28;1285.83;1232.22;0;550.438
610	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8002.923676	8007.901026	2	70.3902	70.4547	3.8741	70.4547	22860.1	11961.3	44281.1	7	9	3	0.917135	0.789823872129313	11961.3;2934.12;7964.63	0;0;1521.33;1035.32;4526.65;3843.52;3784.76;3552.7;972.938;2462.06;1160.8
611	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	6701.351569	6705.566007	3	70.6085	71.0333	25.4869	70.7121	30413.8	11557	274911	4	6	3	0.95927	0.897467072534343	17935.7;1903.04;10575	0;0;2431.55;5560.61;6005.97;5356.62;3994.45;2954.37;1752.13;1070.24;582.559;705.296
612	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3816.083664	3818.408018	2	70.7372	71.0333	17.7657	71.0333	17824.2	11522.5	158330	4	4	1	0.944243	0.869116170060405	17824.2	1518.52;2820.89;3588.91;4504.79;3337.26;1905.98;607.271;1059.1
613	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	5400.809119	5404.153574	4	70.6085	70.7763	10.069	70.6729	28909.4	11515.3	75047.4	4	5	2	0.907746	0.982238775168643	20883.8;8025.6	802.361;1030.34;3429.25;6388.98;6187.93;6805.38;3556.96;1510.53
614	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	6760.350373	6764.592915	2	70.7372	70.7763	2.34778	70.7372	21376.9	11181.1	25094.1	5	5	1	0.905925	0.960884586830321	21376.9	698.354;858.197;877.147;2750.83;4489.27;2621.47;3699.59;2905.33;964.713;1753.38;456.922
615	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8109.964981	8114.996139	2	70.6729	70.7372	3.85664	70.7372	20189	11122.6	38930.8	5	7	3	0.906012	0.656205049111493	694.545;8371.79;11122.6	0;0;704.741;1912.99;2708.34;3956.02;4378.1;2342.92;3302.81;0;0;0;0;883.049
616	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	5723.885558	5727.440696	2	70.7372	71.0333	17.7657	70.7372	18007.1	10719	159954	4	5	2	0.85665	0.512421524166719	2882.76;15124.3	0;0;3231.48;2774.56;2664.34;4791.92;1942.86;749.782;0;0;1852.13
617	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7003.468712	7007.851306	2	70.7372	70.7763	2.34778	70.7763	16861.3	10305.4	19793.3	5	5	1	0.905491	0.88621614240148	16861.2	0;911.326;935.667;1907.49;2941.79;2689.46;2942.8;735.939;1992.06;0;0;1171.72;0;633.008
618	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8110.995583	8116.026742	2	70.7372	71.4834	44.7726	70.7372	16821.7	9799.22	376575	5	8	4	0.890319	0.846314733896074	7022.44;3710.61;9048.72;750.505	0;0;1194.52;389.612;3722.15;4124.32;2837.56;3748.38;805.107
619	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	6816.381923	6820.662323	3	70.6085	70.7763	10.069	70.7763	23758.6	9717.24	76961.7	4	5	2	0.869726	0.915005587909214	14041.4;9717.24	0;673.027;0;2991.08;4691.11;4203.81;4122.04;2532.85;3299.43;1245.28
620	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7352.625039	7357.208675	2	70.6085	70.6729	3.8646	70.6085	17055.6	9599.3	32956.4	5	6	2	0.875307	0.611334284126944	15587.8;7456.25	0;0;611.025;1397.47;3156.96;2006.69;2912.49;2475.87;1953.49;461.37;893.594;1186.59
621	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	5057.671210	5060.822987	3	70.6085	70.7763	10.069	70.6729	17804.4	8975	69248.8	3	5	3	0.913469	0.887855802759698	5120.4;6697.91;5986.04	0;647.892;3067.7;3986.33;5016.02;2785.38;1301.14;999.903
622	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	2889.550087	2891.331908	5	70.4547	70.7763	19.2939	70.6729	27417.5	8170.66	94155.7	2	3	2	0.860158	0.994601815886619	13422.1;13995.4	0;6309.02;8584.45;8097.7;4175.93;250.387
623	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7019.468173	7023.862387	3	70.7372	71.0333	17.7657	70.7372	20153.5	7867.55	111863	5	6	2	0.900853	0.950518260572402	14610.6;5542.86	0;0;1944.15;2125.68;3718.92;3638.59;3223.47;3830.24;0;625.46;0;0;0;1046.93
624	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7740.808008	7745.645100	2	70.7372	70.7763	2.34778	70.7763	11793.4	7489.37	13844.2	6	7	2	0.87961	0.80721196735624	8086.23;3707.14	0;0;0;1010.23;2206.04;2053.32;1609.93;1353.22;675.09;1581.38;867.984;0;0;436.181
625	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4592.460044	4595.331515	2	70.6085	70.6729	3.8646	70.6729	11514.5	6874.83	22249.5	3	3	1	0.884661	0.772810800015578	11514.5	0;0;3744.29;3360.03;2873.53;1294.18;242.509
626	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	11572.852001	11580.052303	2	70.6085	71.4834	52.4938	71.4834	12768.7	6670.02	335139	6	8	3	0.895821	0.665816069612644	605.342;6064.68;6098.67	0;0;0;0;873.921;1226.53;1844.05;1756.8;1110.45;2612.76;673.423;1027.95;0;1037.47;605.342
627	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	3567.255136	3569.441500	2	70.6729	70.7372	3.85664	70.7372	5967.54	5048.75	11507.3	3	3	1	0.863247	0.721879650083313	5967.54	0;1127.08;2010.94;2518.17;311.352
628	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4704.538699	4707.486764	2	70.6085	70.6729	3.8646	70.6729	9303.27	4981.52	17976.7	3	3	1	0.885349	0.849433708315311	9303.27	0;534.384;1748.12;3343.28;1783;1894.49
629	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4920.600349	4923.677662	2	70.6729	70.7121	2.3522	70.6729	7509.01	4815.38	8831.34	3	3	1	0.879374	0.961353296011665	7509.01	0;0;1648.99;2292.89;2138.13;1429.01
630	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	7068.491158	7072.920178	2	70.7372	70.7763	2.34778	70.7763	8896.43	4789.99	10443.4	5	5	1	0.867022	0.767076792767018	8896.43	0;0;0;1631.11;2678.89;2546.91;2039.52
631	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8031.812256	8036.803793	3	66.0824	66.918	50.1349	66.918	132937	67881.7	1.95213e+06	6	7	2	0.936176	0.999969891977095	94726.5;38210.6	0;1679.18;4554.89;10400;17045.2;23211.3;23925.3;18017.6;13325.7;8574.35;6513.08;4356.11;573.244;761.191
632	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8318.957216	8324.115659	2	66.5319	66.918	23.1635	66.918	71875.4	59978.8	832441	6	6	1	0.923982	0.997953678275684	71875.4	0;0;1649.9;5412.43;8264.63;11966.4;12618.5;11476.2;8325.71;6805.1;2773.65;1836.07;746.874
633	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8231.930656	8237.035654	2	66.0824	66.918	50.1349	66.918	31840.1	17300.8	798151	6	7	2	0.906952	0.931333260879125	17300.8;14539.3	0;0;0;2183.88;4554.97;6131.44;5808.69;3118.88;4501.52;2136.13;1914.92;1489.68
634	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8149.849113	8154.905689	2	66.0824	66.5319	26.9715	66.0824	23469.7	11906.6	316506	6	7	2	0.889234	0.801673014499559	12023.7;11446	1716.9;2420.01;932.158;2380.13;1885.75;3141.38;4182.73;3477.45;1638.57;601.484;1449.42;814.787;545.797
635	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	5650.689106	5654.194980	2	66.5319	66.918	23.1635	66.5319	11711.3	6524.54	135637	5	5	1	0.896596	0.770736582234181	11711.3	330.123;0;1518.02;3632.75;2170.38;1582.32;824.158;613.854;1369.84
636	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8827.250685	8832.713778	2	65.3269	65.3795	3.15503	65.3795	1.58903e+07	1.52198e+07	2.50673e+07	7	8	2	0.926627	0.999280966646217	1.52213e+07;669071	13491.9;90127.9;353275;891166;1.62867e+06;2.17861e+06;2.58104e+06;2.48024e+06;2.10858e+06;1.44328e+06;948113;537154;318734;200729;130603
637	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8528.121870	8533.415665	2	65.3269	65.3795	3.15503	65.3795	2.94013e+06	2.85334e+06	4.6381e+06	5	7	3	0.920694	0.999310742697481	2657.28;955194;1.98228e+06	0;19202.5;80431.6;176317;298276;454673;480096;481790;368496;240996;153921;80112.8;65212.5;25791.3;14810.7
638	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8974.321527	8979.873412	2	65.3269	65.3795	3.15503	65.3795	544144	521749	858396	6	8	3	0.922157	0.993533419650479	3022.36;518727;22394.8	1857.19;2803.9;8527.68;25192.7;54486.2;83022.2;73153.7;77707.8;73523.6;50868.8;37432.2;24018.7;17978.5;11393.2;4034.92
639	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8511.109791	8516.391687	2	65.3795	66.1716	47.5268	65.3795	515714	492932	1.22551e+07	6	8	3	0.979326	0.998941857038519	189564;303368;22782.4	8610.58;9806.21;27507;55379.9;70782.6;73311.5;83080.6;62653.7;57387.9;37027.3;23597.5;8898.16;3331.72;2949.79
640	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8047.815043	8052.818320	3	65.3269	66.1716	50.6818	65.3269	675513	472619	5.8625e+06	6	8	3	0.944844	0.999907621116977	299357;364639;11516.9	516.46;6265.53;21485.7;57037.1;96884.4;116590;109302;99384.5;71130.1;47961.1;23892.5;12636.3;6799.69;6143.47
641	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8318.974687	8324.133129	2	65.3269	66.1716	50.6818	66.1716	583434	333831	1.47847e+07	6	8	3	0.971848	0.981622141587888	8229.81;259968;315236	4609.19;12316.5;29614.4;49031;79788;95830.9;90153;72208.8;56070.8;39392;29378.5;15074.3;6945.8;4320.33;3309.46
642	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8333.972361	8339.130803	2	65.3795	66.1716	47.5268	65.3795	307348	268227	7.30362e+06	6	8	3	0.877927	0.995875198725878	232842;35385.3;39120.5	976.334;695.699;1731.81;11337.6;35961;55568;59008.8;61817.3;31903.4;25952.4;19631.1;1938.08;848.776;953.743
643	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8299.960006	8305.102416	2	65.3269	65.3795	3.15503	65.3795	277870	166397	438345	5	7	3	0.946459	0.998895739791346	2643.07;170182;105045	2735.95;4823.45;13870.3;24281.6;31241.5;39313.5;42374.1;40039.8;28777.5;24060.3;15009.4;9301.47;1135.98;3641.21
644	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8031.824227	8036.815763	2	65.3269	66.1716	50.6818	65.3269	224956	121400	5.7006e+06	6	7	2	0.970115	0.977287704097223	35471.4;189485	0;4489.59;14075.4;20877.7;33517.8;40472.8;29568.9;29398.3;21955.4;14421.2;6403.18;6823.92;940.832;2011.61
645	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8545.105314	8550.415520	3	65.3269	66.1716	50.6818	65.3269	239005	119688	3.1998e+06	6	8	3	0.957762	0.999367479984163	111326;119688;7990.82	2263.96;5193.75;6741.11;18485.6;31583.7;41950.2;41866.7;39359.9;24651;18192;5007.71;2879.03;3094.1
646	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8144.910540	8149.967116	2	65.3269	66.1716	50.6818	66.1716	159919	110784	4.05248e+06	6	8	3	0.951781	0.97679915507193	16735.3;90373;52810.3	554.458;2452.22;6792.05;19932.7;18895.9;24109.9;21541.9;23603.9;18464;13331.4;6157.56;3020.33;1616.84
647	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8991.302161	8996.868282	2	65.3269	65.3795	3.15503	65.3269	174081	101689	274615	7	8	2	0.957656	0.996481456326232	72392.3;101689	0;1097.66;6841.75;11757.3;18236.4;24211.9;28352.5;26025.3;20608.6;15700.7;7114.91;5247.23;4673.63;2233.49;1979.45
648	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8282.953557	8288.084308	3	65.3269	66.1716	50.6818	65.3795	175779	82188.3	3.2827e+06	6	8	3	0.965715	0.999771187221387	82188.3;51562.3;42028.2	1700.09;2269.3;8498.34;19415.1;19955;29420.4;30560.1;23834.1;13797.7;11524.8;6451.59;6249.29;1355.3;2447.83
649	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8675.152156	8680.535322	2	65.3269	65.3795	3.15503	65.3795	97159.9	79451.9	153271	6	7	2	0.891543	0.977585678305684	19214.3;77945.6	3878.44;6554.13;0;7124.74;11400.2;12657.1;17404.8;14351.8;16534.3;11132.8
650	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8431.065673	8436.283880	2	65.3269	65.3795	3.15503	65.3795	92475.3	79212.3	145881	6	7	2	0.911957	0.982890341438933	79212.3;13263	0;0;3124.09;6020.61;10074.3;16571.2;12937.2;11634.7;7519.53;9636.2;7999.69;0;2681.33;4276.58
651	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8231.936382	8237.041379	2	65.3269	66.1716	50.6818	65.3269	93473.4	75363.7	2.3687e+06	6	7	2	0.953129	0.94008028058712	3044.82;90428.6	0;2380.84;4786.16;6486.89;12740.7;18319.7;12956.4;8789.69;10538;5495.91;4608.08;1791.57;2774.6;1134.6;670.314
652	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8013.822698	8018.814235	2	65.3269	65.3795	3.15503	65.3795	74384.7	66968.4	117343	6	7	2	0.948259	0.972668111370472	68274.7;6110.04	0;0;5531.5;5734.17;10936.6;14419.1;13211.8;11854.5;5580.18;4036.84;0;3080.05
653	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8492.087397	8497.369293	2	65.3269	65.3795	3.15503	65.3795	80857.8	66396.2	127555	6	7	2	0.926444	0.993392188436394	66396.2;14461.6	0;0;2702.67;7249.3;9107.58;11026.3;12108.8;13408.7;10961.2;5000.83;3951.98;5340.44
654	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8300.970729	8306.113140	2	66.1716	66.7501	34.711	66.1716	62133.3	57403.4	1.07835e+06	7	8	2	0.954882	0.985454329752105	7913.73;54219.5	0;1463.18;2944.09;3899.3;8678.89;11006.5;10040.2;7579.67;6119.45;5423.08;2046.44;1782.41;651.098;0;499.023
655	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8160.907955	8165.964531	3	65.3269	66.1716	50.6818	65.3795	98547	47732.9	1.42795e+06	6	8	3	0.905762	0.997361624082819	92318.1;2022.7;4206.15	0;2798.73;1494.07;4274.82;16934.4;17901.4;17881.5;18770.4;12634.7;3268.33;2588.56
656	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8354.019138	8359.189223	2	65.3795	66.1716	47.5268	65.3795	47480.4	34657.4	1.12829e+06	6	8	3	0.934074	0.959632729280934	34657.4;1248.78;11574.2	771.517;879.489;3302.66;4539.97;3998.31;11120.7;7740.75;7272.95;5988.88;1335.79;1300.92
657	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8829.250854	8834.713947	3	65.5232	65.6511	7.67662	65.5232	677975	482141	1.66453e+06	6	7	2	0.964775	0.999497421310242	14904.9;663070	9627.96;15621.1;33010.8;49722.6;75909;89415.4;102396;86524.3;75375.6;49738.2;37880.6;21542.7;17052.1;12335;11451.5
658	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8319.979299	8325.137742	2	65.5232	65.5873	3.84413	65.5232	177767	151468	341679	5	6	2	0.920485	0.99735544771525	2895.14;174872	1468.32;3450.63;6069.55;10209.1;18795.2;27090.4;33825;27411;18257.3;12767.6;9345.38;5169.45;2454.18;1789.11;1132.78
659	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8660.174530	8665.545833	2	65.4468	65.5232	4.58639	65.4468	155877	123462	357455	6	7	2	0.95531	0.996278379118583	136665;19211.7	1034.07;4046.6;8413.05;15163.7;16640;19996;21097.3;26061.6;15388.1;13829.2;6433.32;3374.94;4182.55;0;1250.23
660	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8032.831628	8037.823165	3	65.5232	65.6511	7.67662	65.5232	87677.3	66824.4	194022	5	7	3	0.946315	0.999605348358022	1879.8;79867.8;5929.72	558.841;921.266;3503.78;6390.3;14420.1;14407.5;14818.8;13037.7;8833.47;5799.18;3277.4;1209.55;1058.25
661	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8357.944943	8363.115028	2	65.5873	65.6511	3.8325	65.5873	82121.4	47173.1	157365	5	7	3	0.926299	0.995863494135022	1300.18;45872.9;34948.3	2059.47;1943.66;4170.86;6299.17;9115.85;8970.94;11292.6;10535.8;6960.2;7459.04;4570.22;3880.41;3176.06;2417.29;1329.23
662	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8355.981779	8361.151864	2	65.4468	65.5232	4.58639	65.5232	63714.9	40267.2	146111	6	7	2	0.925175	0.818245327710461	45108.3;18606.6	3385.23;3846.29;2013.85;6960.72;9049.25;6904.5;6895.01;10860.6;7496.1;2593.57;2629.95;1762.1;1264.96;657.516;780.47
