FeatureIndex	FileName	MSLevel	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	FeatureQuantity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	Qscore2D	PerChargeIntensity	PerIsotopeIntensity
311	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8842.246315	8847.732734	3	66.4676	70.0683	216.039	66.4676	644819	520960	2.95522e+07	6	8	3	0.892417	0.948952356137503	322362;307023;15433.5	21812.4;15790.5;22313.7;36912.9;58499.4;87024.7;117674;133538;118068;43813.3;8739.6;1933;511.094
312	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8793.243590	8798.694856	5	65.2418	66.9823	104.432	65.2418	876330	505518	1.86969e+07	5	8	4	0.918602	0.997047465895397	86763.7;64148;579490;145928	27030.3;48778;69740.3;73666;74221.2;84356.7;103395;93601.6;80103.7;71954.6;53582.8;58290.3;28654.7;27681.8;8302.61
313	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	4396.123885	4398.885245	2	65.2418	66.7894	92.8571	65.2418	434758	423764	2.01852e+07	4	5	2	0.917913	0.916800642032061	423764;10993.4	0;31664.3;94953.9;108609;103847;60658.9;18596.9;15680.1;0;748.122
314	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8641.157431	8646.528734	3	65.2418	66.9823	104.432	65.2418	575485	403979	9.38035e+06	5	7	3	0.932194	0.995124409368589	41026.4;237311;297148	6508.82;5409.14;7116.7;44817;75565.9;75238.2;82368.7;77667.2;55711.5;54606.6;23195.8;5262.81;14994;23131.8;30400
315	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8143.934599	8148.991175	3	65.2418	67.5601	139.1	65.2418	416491	395296	1.54242e+07	5	7	3	0.946637	0.955700991790151	22129.1;382578;11784.2	0;0;17404.2;39525.6;73518.6;59242.6;63091.6;65652;30714.8;42599.8;16039.8;725.901;7976.28
316	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8545.106791	8550.416997	5	65.3925	67.7137	139.271	65.3925	564026	370374	1.54649e+07	5	8	4	0.945396	0.997658352890953	84435.5;313460;100241;65889	7676.84;9789.16;25045.6;40629.7;61676.8;76969.3;76848;69864.4;62861.7;46831.8;31944.9;23507.8;15760;12874.4;9422.62
317	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8731.209642	8736.621012	4	65.2418	66.9823	104.432	65.2418	499346	334687	1.22291e+07	5	7	3	0.94677	0.976690942947771	147935;49704.6;301706	1381.19;1894.27;24240.9;52188.7;57510.3;57605.2;63297.8;58501.8;58958.4;25132;35923.7;24341.6;16069.9;21849.7;1832.24
318	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8792.226392	8797.677657	4	65.2772	67.817	152.383	65.2772	594220	327327	1.84543e+07	5	8	4	0.905682	0.966287502593161	76925.5;169717;179436;168142	17675.3;27534.1;28815.8;34259.5;52269.4;66620.8;81677.3;63129.4;49743.9;36244.5;38251.1;45289.6;32750.3;26753.3;10881.4
319	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8031.825460	8036.816996	9	65.3925	71.0975	342.304	66.4034	856703	305537	2.32194e+07	5	8	4	0.955366	0.999981431586591	55582.7;263960;482937;54223.2	2431.12;16402.6;39359.3;75760.7;114092;141648;136563;112304;86380.5;59977.3;37043.3;19226.5;12132.1;5813.81
320	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8511.096429	8516.378325	11	65.3925	67.817	145.469	65.7957	578570	298564	1.19546e+07	5	8	4	0.958889	0.999999991001463	386462;88998;94317.5;8792.73	4605.04;9025.06;24517;46179.5;69667.5;87388.8;85581.4;81680.7;59527.1;45685.5;32001.3;19658.3;11539.6;4215.21;1903.28
321	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8493.112942	8498.394838	5	65.2418	67.817	154.512	65.2418	344680	298558	1.17581e+07	6	8	3	0.934049	0.926296881162164	156645;182240;5795.18	12083.8;0;13659.1;36447.6;42493.5;44964.1;41159.2;51166.7;40653.9;29859.7;23290.7;20329.4;656.443
322	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8318.972671	8324.131113	10	65.3925	71.0975	342.304	66.4927	981170	280141	2.52036e+07	5	8	4	0.956549	0.999981044693449	138634;126742;585756;130039	2199.5;15706.1;41418.9;78820.2;126977;147559;157576;131047;100694;74633.2;51236.1;30579.9;14086.4;6365.5;4471.52
323	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8431.083278	8436.301485	2	65.2418	66.4676	73.553	65.2418	253754	248722	9.33218e+06	5	6	2	0.955136	0.948042681839877	26357.8;227396	0;0;16147.7;17612.6;41314.1;37945.2;34031.1;31983.4;31382.1;21883.5;12872.8;8581.53
324	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8660.152014	8665.523318	9	65.7957	67.817	121.274	65.7957	590228	237888	5.99797e+06	5	8	4	0.961436	0.999998846531193	316171;141852;96434;35770.6	5643.73;8240.56;24305;44708.1;69351.6;83950.3;93574.5;78390.4;64843.8;45176.4;29529.8;17095.5;13722.4;9134.07;8205.78
325	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8730.191999	8735.603369	3	65.2772	66.4927	72.9284	65.2772	280962	234735	9.5327e+06	5	8	4	0.971978	0.972800492005834	36865.4;223973;5121.16;15002.6	515.603;5466.93;7729.96;24310.9;36325.4;44033.8;48088.3;39404.2;27083.2;17894.7;9217.25;7734.82;1715.65;5389.73;6567.17
326	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8013.831897	8018.823433	2	65.2418	66.4034	69.6975	65.2418	223819	194189	7.79982e+06	6	7	2	0.927023	0.952323580876239	205693;18126.4	0;424.065;19373.9;29931.3;23195;24036.5;39974.8;24611.7;18028;22017.6;8899.03;13327.3
327	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7670.655555	7675.443616	9	65.3925	67.817	145.469	65.7957	343013	174825	7.60682e+06	4	8	5	0.923269	0.999998660728978	100091;134550;49820.8;54560.1;3991.23	0;2073.95;10876.5;33288.1;45945.2;57482.1;59057.5;47390.3;37013.6;21276.6;12089.1;6414.39;2382.66;7722.91
328	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	4414.121893	4416.894882	3	66.7894	71.0975	258.49	67.5601	248393	172578	2.77941e+07	4	5	2	0.901726	0.894957689826569	217593;30800.4	1799.29;14929.5;48363.6;76779.1;59341.3;26166.4;12027.2;6605.89;886.609;3293.84
329	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7884.775940	7889.678993	4	65.2418	67.817	154.512	65.2418	214288	164433	7.73717e+06	5	7	3	0.942631	0.956345980206289	9675.27;189869;14744	0;13487.7;12516.3;23477;25802.3;33991.8;38753.4;37157.1;14452;3690.16;9516.89;677.296;766.438
330	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8032.822002	8037.813538	2	65.7957	66.7249	55.7521	66.7249	159386	150639	4.44305e+06	5	6	2	0.975262	0.974849068824798	9974.99;149411	0;2763.27;8967.06;16694.6;24749.2;24743.7;25623.8;19920.7;13200.2;10443.3;6215.71;3981.45;2082.96
331	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8843.239928	8848.726347	3	67.7137	68.6784	57.8874	67.7137	290400	139877	4.65515e+06	6	8	3	0.944981	0.999802029601948	71409.7;175411;43579.5	5823.67;10037.2;15026.5;22138.1;25914.5;36004.2;37492.6;35041.6;31817.3;24404.6;19922.9;10493.6;9870.5;6828.24;5408.5
332	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8676.151684	8681.534850	4	65.3925	66.7249	79.9469	65.3925	195754	135973	5.26609e+06	5	8	4	0.958375	0.934317008093242	19675.9;103285;36203.9;36588.7	6319.54;7206.11;12225.1;13742.7;20441.1;30786.9;24946.4;22506.4;20875.6;16110.6;8283.89;7735.12;4387.61;3717.05;2789.32
333	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8144.908901	8149.965477	7	65.7957	68.6784	172.963	66.4034	339160	129165	6.52705e+06	5	8	4	0.960843	0.999969130506116	6139.4;133178;172553;27289.3	2403.65;5014.43;14728.7;31023.7;45942.8;54952.7;52969.3;44895.4;33422.9;21206.9;16189.9;12151.5;3787.65;2873.94
334	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8231.938026	8237.043023	8	65.3925	67.817	145.469	66.4927	339367	121268	5.09165e+06	5	8	4	0.946635	0.999999565723085	48792.1;133537;111189;45849.1	573.344;4193.07;13088.7;27457.5;43300;53154.8;50591.1;47836.9;36476.7;26960.8;18922.2;9031.94;4331.5;2341.68;1680.25
335	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8334.976438	8340.134881	5	65.3925	66.7894	83.814	66.4927	302902	120165	5.72021e+06	5	8	4	0.951333	0.999866991343741	30828.4;52574.7;203675;15823.7	3246.44;6292.35;12627.5;23631.1;36467.9;48567.9;47109.1;44899.1;34865.4;20396.4;13799.6;7486.15;3530.16;2359.99;869.08
336	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8047.829256	8052.832533	5	65.3925	67.5601	130.057	66.4927	234408	94568.4	5.37676e+06	5	7	3	0.958151	0.9988721657423	20721.6;73770.2;140540	3337.19;5245.41;11021.8;20241.6;32277.1;40182.6;41082.1;32110.3;22948.6;13521.8;8740.68;4183.46;1440.21;1412.65
337	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8354.040133	8359.210218	3	65.2418	66.4927	75.0575	65.2418	119889	92503.6	2.25956e+06	5	8	4	0.920351	0.892510240514134	9002.4;93114.5;12412.3;5360.28	1028.76;1775.14;1484;13633.1;14420.4;16101.1;25495;15827.3;13029;14216.6;2036.41;430.988;445.403;585.645;409.451
338	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8975.314022	8980.865906	9	65.7957	67.817	121.274	65.7957	380023	86834.4	4.85288e+06	5	8	4	0.960385	0.999999986342043	58431.4;104094;115267;110419	1587.44;3562.67;12198.6;25548.5;46041.8;50828.5;55933.9;55863.2;40413.8;32187.7;23635.1;14461.6;8658.58;6650.07;4038.7
339	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8642.144499	8647.515802	3	65.7957	66.4676	40.315	65.7957	116342	83936.6	1.86935e+06	5	8	4	0.932775	0.969203906247544	70796.8;30364.2;7863.2;7317.43	1568.01;1688.39;4098.12;8544.82;9900.03;16482.2;18443.7;14690.3;13061.2;10243.6;7304.17;4032.85;2666.33;2667.25;2518.68
340	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8494.092963	8499.374859	5	65.3925	66.7249	79.9469	65.7957	147889	82123.8	3.38329e+06	5	8	4	0.977102	0.996440251249067	97335.3;22841.6;21664.3;6047.44	1227.97;4080.36;9116.83;13153.8;20095;20162.1;21419.9;15555.3;14747.4;10305.1;6230.63;6326.12;3271.63;1461.63;1962.75
341	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8754.181639	8759.604743	3	65.2772	66.4676	71.4239	65.2772	103673	76275.9	2.27335e+06	5	7	3	0.934481	0.803600319149902	18048.3;41684;43940.3	4345.47;3261.9;4897.99;11840.4;9132.73;12648.1;16932.5;12668.4;6781.45;5496.74;9187.16;1777.36;1168.1;3352.88;4526.95
342	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	9105.355611	9110.982215	2	65.3925	65.9222	31.7834	65.9222	103853	69701.9	1.65041e+06	5	6	2	0.919579	0.944575632652432	69701.9;34151.5	0;0;2628.78;5573.67;10382.9;20890.3;25202.8;22012;12018;2480.75;1114.29;1549.81
343	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8300.961597	8306.104008	8	65.7957	67.817	121.274	66.4034	209183	69259.8	3.2769e+06	5	8	4	0.968145	0.999999698394216	14894.5;43208.6;122694;28385.8	697.432;4286.73;10020.1;17575.4;29275.9;31574.8;34884.5;26323.9;18487.7;13942.6;9296.29;6236.1;1813.01;3962.28;1503.61
344	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7671.662669	7676.450731	4	65.9222	67.7137	107.487	65.9222	79097.8	63363.6	1.55126e+06	4	7	4	0.971242	0.965618127650995	17973.3;48637.8;7600.09;4886.65	0;2502.6;4071.2;9667.58;12122.6;14476.9;10563.3;7916.13;7023.72;2909.05;3875.47;1730.43;1916.46;322.354
345	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8543.116142	8548.426348	3	66.4676	67.817	80.9594	66.4676	69743.6	55119.9	2.11232e+06	5	7	3	0.913318	0.943679759568044	12006.5;52047.4;6645.81	2061.21;1874.4;1451.65;4308.25;8145.79;11421;12581.3;12439.6;11334.4;4363.36;0;979.635;0;439.652;404.549
346	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8430.056712	8435.274918	2	65.2772	66.4034	67.5684	65.2772	62590.6	49241.2	2.11458e+06	5	7	2	0.898339	0.929071214213961	49241.2;0;13349.4	0;0;694.806;4253.36;6856.27;11610.5;9693.22;13212.7;7826.19;5743.39;1068.77;1036.09;0;595.385
347	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7652.649242	7657.425454	2	65.7957	65.9222	7.58849	65.7957	79941.1	48813	303316	4	5	2	0.931205	0.99899915561526	37061.8;42879.3	0;0;3332.86;8245.27;12100.6;12211.6;13529.2;10630.1;9819.46;4178.79;2773.21;1578.39;1198.48;343.117
348	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8794.223581	8799.674846	2	66.4676	67.7137	74.761	66.4676	57048.1	45678.6	2.13249e+06	6	7	2	0.882111	0.543857322727916	30634.5;26413.6	3402.49;2386.14;3101.12;5268.87;5456.42;6330.79;4582.76;5454.94;5726.82;3166.22;3742.41;4788.66;3558.63;2435.82;1048.52
349	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8282.951557	8288.082308	2	66.4034	66.7894	23.1596	66.4034	62618.8	42714.8	725112	6	8	3	0.936649	0.949434567634267	5165.53;38653.1;18800.1	670.911;1091.04;2995.91;3761.14;7199.58;11066.5;9570.7;7161.73;7419.1;3668.5;2694.23;1907.88;2729.96;1352.51
350	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8247.945938	8253.065022	3	65.3925	66.4927	66.0144	66.4927	88731.9	40622.9	1.66949e+06	5	7	3	0.961142	0.965478880801935	10192.7;7798.34;70740.8	0;748.016;3717;7517.17;13386.5;14730.2;13485.7;12144.7;9684.67;6468.04;4159.56;658.19;1586.1;446.127
351	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8283.948707	8289.079458	2	66.4927	66.7249	13.9325	66.4927	57129.7	37924.4	397981	6	7	2	0.968684	0.997251940265759	22675.4;34454.3	0;2551.23;3080.23;5007.47;8002.87;7992.64;9125.34;6687.78;4887.44;4163.2;2021.36;2698.93;0;911.196
352	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8565.083142	8570.405236	2	65.3925	65.9222	31.7834	65.3925	44699.6	34486.8	710352	5	6	2	0.871305	0.663288871558187	12409;32290.6	5520.3;2912.42;3714.08;2154.54;5276.57;5729.9;7328.79;8601.03;6196.75;2785.53
353	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	9091.348034	9096.974638	2	65.2772	65.7957	31.1089	65.7957	63049.2	34342.5	980694	6	7	2	0.941756	0.926489053306374	34342.5;28706.7	702.068;1788;6169.91;1889.86;7290.66;8352.24;10661.7;8772.97;6664.28;7070.59;2009.14;1717.06;662.853
354	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8160.912826	8165.969402	3	65.3925	66.4927	66.0144	66.4927	70729.3	33833.8	1.29626e+06	5	7	3	0.935337	0.947767694926441	4565.73;17378.9;48784.7	571.745;1431.26;3148.86;4187.56;10838.5;10242.2;12405.8;11191.9;6892.64;3260.95;4485.64;1527.56;651.205;465.214
355	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8991.323412	8996.889533	3	66.4034	66.7249	19.2925	66.4927	77242.8	31201.2	505706	7	8	2	0.957061	0.992664896358751	18976.8;58266	1785.71;938.889;2350.81;5002.47;10002.9;9496.32;11711.1;10137.3;7968.8;6275.93;5251.09;3560;1659.19;1849.05;1038.95
356	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	4422.122672	4424.895661	2	67.5601	71.0975	212.247	67.5601	39801.2	31179.5	4.22384e+06	4	4	1	0.917609	0.87918621711575	39801.2	886.609;3293.84;8653.19;13115.5;10047.5;3872.5;818.685
357	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8432.056990	8437.275197	4	65.7957	67.817	121.274	65.7957	48457.6	23730.5	1.30599e+06	5	8	4	0.950779	0.94822218938022	23730.5;5179.13;12750.3;6797.7	1260.85;705.185;1647.55;5362.11;5820.71;7072.89;8297.18;6527.11;6960.61;3372.27;909.525;925.679;856.782
358	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8213.936190	8219.041187	3	65.7957	66.7249	55.7521	66.4034	34693.6	23303.9	802475	5	7	3	0.92059	0.933779256771195	5008.03;9989.34;19696.2	0;774.755;935.357;1673.77;4991.59;5627.04;5248.01;5063.34;3458.36;3297.75;758.789;1678.02;0;499.714;687.052
359	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8957.301043	8962.839139	3	65.7957	66.4927	41.8195	65.7957	41369.6	19819.2	657575	5	8	4	0.951997	0.953734644426139	9007.62;10811.6;0;21550.4	0;495.767;1044.71;2607.93;4203.51;7234.76;6369.31;5690.32;3897.05;3680.18;2376.68;1461.59;1839.38;468.399
360	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	4265.057143	4267.742563	2	67.5601	71.0975	212.247	67.5601	25806.4	18622.7	2.73867e+06	4	4	1	0.905606	0.735892622111432	25806.4	0;1738.93;9203.75;5706.27;5239.24;1601.66;1712.86;0;0;603.734
361	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8014.819465	8019.811002	2	66.4927	66.7249	13.9325	66.4927	26761.5	17897.3	186428	6	7	2	0.958285	0.99199066158655	15774.9;10986.7	513.619;495.097;2095.82;2943.81;3789.89;3403.26;4875.06;3238.75;2514.74;2497.16;537.506;0;0;370.436
362	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7885.751925	7890.654978	2	66.4927	66.7249	13.9325	66.7249	27009.1	17238.9	188153	5	6	2	0.974786	0.99559814064705	472.282;26536.9	0;435.56;1644.76;3057.73;5199.18;4262.77;4334.11;3637;1950.39;1170.68;1316.97
363	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8333.981161	8339.139604	2	67.5601	67.817	15.4121	67.5601	21855.6	16674.8	168420	6	7	2	0.918685	0.865446011427124	5180.83;16674.8	0;0;1334.9;2055.52;2190.21;3928.93;2500.22;2877.26;3022.98;2365.32;1580.28
364	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8976.301053	8981.852938	2	66.9823	67.7137	43.8814	66.9823	24551.7	16556.8	538681	5	6	2	0.972437	0.896086322677248	7888.68;16663	0;516.46;850.733;2066.05;3912.15;3327.44;3019.68;3500.43;2722.79;1794.43;1477.02;404.961;322.344;0;637.169
365	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7635.647163	7640.407028	2	65.7957	65.9222	7.58849	65.9222	22191.3	15821	84199.2	4	5	2	0.932519	0.993257604810389	8756.89;13434.4	355.045;511.915;937.617;2140.96;3201.69;3703.41;2862.52;2402.06;2704.52;1386.67;1389.43;675.63;274.854
366	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8214.928832	8220.033830	2	66.4927	66.7249	13.9325	66.4927	20208.6	12099.1	140779	6	7	2	0.937777	0.939578402218433	6474.77;13733.9	0;950.116;0;2233.76;3344.9;3220.87;3135;2829.53;2395.17;801.741;0;0;1297.55
367	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8990.306790	8995.872911	2	66.4676	67.817	80.9594	66.4676	15644.2	11848.6	633273	6	7	2	0.921764	0.802348760243109	7255.79;8388.42	344.884;930.748;422.59;363.128;2156.98;2990.59;3007.11;3037.89;992.662;506.748;901.549;0;0;0;334.229
368	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	4421.623530	4424.396519	2	66.7894	71.0975	258.49	71.0975	14697.1	9509.78	1.89953e+06	4	5	2	0.89134	0.767420044850882	9160.83;5536.3	408.355;767.596;2829.79;4410.5;3422.01;2720.4;546.849
369	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8827.268373	8832.731466	2	65.7386	65.7746	2.16021	65.7386	1.41625e+07	1.02829e+07	1.5297e+07	6	7	2	0.859483	0.962082054685965	5.62402e+06;8.53846e+06	8722.05;20090.1;161117;557969;1.32632e+06;2.29896e+06;2.98249e+06;3.20637e+06;2.95325e+06;655913
370	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8828.249094	8833.712187	5	65.7386	67.0717	79.989	65.7386	1.66792e+07	6.60136e+06	2.14796e+08	5	7	3	0.95227	0.999736226613575	1.97082e+06;9.788e+06;4.92033e+06	21745.4;161809;404740;1.29732e+06;2.21923e+06;2.92398e+06;3.15299e+06;2.94671e+06;2.27073e+06;476885;300937;185047;110007;132445;96314.8
371	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	9128.327635	9133.967975	2	65.8346	66.0244	11.3878	66.0244	1.63336e+06	1.54735e+06	9.30015e+06	5	7	3	0.961584	0.998641141833717	19035.9;68266.2;1.54606e+06	60412.4;57446.2;78953.1;116873;171886;207823;217885;199750;175700;140920;98513.1;70535.2;47185.9;28635;21252.8
372	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	9107.343676	9112.970280	4	65.7386	67.0717	79.989	65.8346	2.35263e+06	1.27737e+06	6.04813e+07	5	7	3	0.968592	0.999431317700346	14700.3;1.67841e+06;659523	9428.37;39339.7;89469.6;165392;257722;327169;340816;320190;270147;197647;136005;93716.2;58282.6;38483.8;18254.8
373	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8031.830495	8036.822032	2	65.7386	65.7746	2.16021	65.7746	1.225e+06	1.11405e+06	1.32313e+06	5	6	2	0.924296	0.999637657188583	124333;1.10067e+06	0;9100.46;40554.7;96055.1;151725;197106;201856;184060;144628;93985.9;55993.2;29438.8;13769.6;6728.98
374	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8318.978443	8324.136885	2	65.7386	65.7746	2.16021	65.7746	1.19751e+06	1.09716e+06	1.29344e+06	5	7	3	0.924483	0.999485809079504	83944.7;963789;149775	0;7618.32;32091.7;81654.8;139678;184907;197878;181712;149826;99974.5;57418.1;33909.5;18857.8;7719.73;4264.3
375	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8811.257978	8816.709243	3	65.7746	66.943	70.1044	65.7746	1.07585e+06	892818	7.96528e+06	5	7	3	0.985433	0.99921295644022	65320.3;104571;905963	6705.23;24940.2;56053.9;92419.2;144848;158249;164738;145331;103749;77532;48149.1;28617.5;15403.3;9526.21;6298.33
376	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8529.120867	8534.414661	3	65.7386	65.8346	5.76367	65.7386	1.71513e+06	808429	3.25974e+06	5	7	3	0.945382	0.999995650213477	345793;881332;488009	0;15118.5;52194;124917;206177;256727;283446;256725;200558;138505;85177.7;50068.6;26245.7;13430.3;5844.41
377	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8810.260464	8815.711729	2	65.7386	66.943	72.2646	65.7386	752613	734110	2.71936e+07	6	7	2	0.914605	0.973747465778279	439037;313576	2024.06;6652.71;20158.1;41072.7;70045.9;95403.8;112154;106204;89825.5;77037.6;51786.1;34443.8;24450.1;14327.9;9050.78
378	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8231.945825	8237.050822	2	65.7386	65.7746	2.16021	65.7746	459821	428783	496655	5	7	3	0.926146	0.999122361489359	32001.2;359094;68726.2	0;3357.29;12640.9;35040.9;54461;68515.2;76852;69794.1;53017.8;35738.2;25626.3;12795.7;7023.3;3134.98;1823.18
379	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8975.322716	8980.874600	4	65.7386	66.943	72.2646	65.7386	601974	312350	3.98285e+06	5	7	3	0.937609	0.99998621363967	47399.8;287177;267397	444.948;3623.85;13937;35139;59038.1;84093.6;97055.1;92538.5;72013.5;57835.7;37586.6;23835.4;13245.1;8583.26;3448.81
380	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8144.914291	8149.970867	2	65.7386	65.7746	2.16021	65.7746	293024	274963	316497	5	7	3	0.930882	0.998332746255842	21584.5;247983;23456.7	0;2453.23;7747.77;23709.5;36582;47611.3;49642.6;46372.9;31115.4;22335.2;14070.9;5924.37;4268.78;1190.35
381	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8660.166240	8665.537543	3	65.7386	65.8346	5.76367	65.7386	436848	245736	766095	5	7	3	0.947946	0.999985086299434	80728.8;254471;101648	4567.92;5832.63;15774.8;30084.8;49706.1;64238.5;67116.8;65222.4;50106.5;39278.8;25569.9;11024.2;8836.76;3406.42;649.936
382	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8731.205480	8736.616851	3	65.7386	66.943	72.2646	65.7386	205817	153489	2.30169e+06	5	6	2	0.945747	0.980136369197599	41440;164377	340.48;1409.12;8588.15;14352;21920.3;27154.3;30987.4;28839.6;22696.1;16145.8;14207.8;6706.25;5736.03;4470.96;2602.97
383	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8512.103687	8517.385583	2	65.7746	65.8346	3.60346	65.7746	121873	112946	219583	5	7	3	0.965559	0.996544717080096	8926.99;45225.1;67721.4	0;3724.9;9035.88;11336.1;17621.5;13409;22132.8;17728;11095.6;8415.81;5731.69;1642.18
